wavelength	depth	depth_err
2.879843e+00	2.201763e-02	0.000000e+00
2.885603e+00	2.199443e-02	0.000000e+00
2.891374e+00	2.206537e-02	0.000000e+00
2.897157e+00	2.193342e-02	0.000000e+00
2.902951e+00	2.202451e-02	0.000000e+00
2.906517e+00	2.209677e-02	7.209655e-05
2.908757e+00	2.212912e-02	0.000000e+00
2.914575e+00	2.194648e-02	0.000000e+00
2.920404e+00	2.193396e-02	0.000000e+00
2.926245e+00	2.189960e-02	0.000000e+00
2.932097e+00	2.189851e-02	0.000000e+00
2.933708e+00	2.196864e-02	7.313506e-05
2.937961e+00	2.185760e-02	0.000000e+00
2.943837e+00	2.184590e-02	0.000000e+00
2.949725e+00	2.196214e-02	0.000000e+00
2.955624e+00	2.190369e-02	0.000000e+00
2.960663e+00	2.190240e-02	7.547025e-05
2.961536e+00	2.186074e-02	0.000000e+00
2.967459e+00	2.190064e-02	0.000000e+00
2.973394e+00	2.186343e-02	0.000000e+00
2.979340e+00	2.176373e-02	0.000000e+00
2.985299e+00	2.179433e-02	0.000000e+00
2.987388e+00	2.188225e-02	7.347860e-05
2.991270e+00	2.187621e-02	0.000000e+00
2.997252e+00	2.175404e-02	0.000000e+00
3.003247e+00	2.178807e-02	0.000000e+00
3.009253e+00	2.192457e-02	0.000000e+00
3.013890e+00	2.184541e-02	7.624720e-05
3.015272e+00	2.171264e-02	0.000000e+00
3.021302e+00	2.177735e-02	0.000000e+00
3.027345e+00	2.170073e-02	0.000000e+00
3.033400e+00	2.179638e-02	0.000000e+00
3.039466e+00	2.170512e-02	0.000000e+00
3.040171e+00	2.193311e-02	7.598603e-05
3.045545e+00	2.178621e-02	0.000000e+00
3.051636e+00	2.181236e-02	0.000000e+00
3.057740e+00	2.164974e-02	0.000000e+00
3.063855e+00	2.167116e-02	0.000000e+00
3.066237e+00	2.178990e-02	7.636504e-05
3.069983e+00	2.168938e-02	0.000000e+00
3.076123e+00	2.162947e-02	0.000000e+00
3.082275e+00	2.162000e-02	0.000000e+00
3.088440e+00	2.163526e-02	0.000000e+00
3.092092e+00	2.180231e-02	7.793031e-05
3.094617e+00	2.174559e-02	0.000000e+00
3.100806e+00	2.153473e-02	0.000000e+00
3.107007e+00	2.169729e-02	0.000000e+00
3.113221e+00	2.162826e-02	0.000000e+00
3.117741e+00	2.155643e-02	7.844801e-05
3.119448e+00	2.159924e-02	0.000000e+00
3.125687e+00	2.154473e-02	0.000000e+00
3.131938e+00	2.158554e-02	0.000000e+00
3.138202e+00	2.160454e-02	0.000000e+00
3.143188e+00	2.167605e-02	8.235316e-05
3.144478e+00	2.163135e-02	0.000000e+00
3.150767e+00	2.153808e-02	0.000000e+00
3.157069e+00	2.158304e-02	0.000000e+00
3.163383e+00	2.148052e-02	0.000000e+00
3.168437e+00	2.164879e-02	8.196132e-05
3.169710e+00	2.156769e-02	0.000000e+00
3.176049e+00	2.157270e-02	0.000000e+00
3.182401e+00	2.145554e-02	0.000000e+00
3.188766e+00	2.149393e-02	0.000000e+00
3.193492e+00	2.160909e-02	8.312687e-05
3.195144e+00	2.158638e-02	0.000000e+00
3.201534e+00	2.165277e-02	0.000000e+00
3.207937e+00	2.150305e-02	0.000000e+00
3.214353e+00	2.151832e-02	0.000000e+00
3.218357e+00	2.169168e-02	8.339298e-05
3.220782e+00	2.149296e-02	0.000000e+00
3.227223e+00	2.150530e-02	0.000000e+00
3.233678e+00	2.145793e-02	0.000000e+00
3.240145e+00	2.148600e-02	0.000000e+00
3.243035e+00	2.146637e-02	8.588384e-05
3.246625e+00	2.151420e-02	0.000000e+00
3.253118e+00	2.139961e-02	0.000000e+00
3.259625e+00	2.135174e-02	0.000000e+00
3.266144e+00	2.143620e-02	0.000000e+00
3.267531e+00	2.141857e-02	8.523464e-05
3.272676e+00	2.144354e-02	0.000000e+00
3.279222e+00	2.148449e-02	0.000000e+00
3.285780e+00	2.142741e-02	0.000000e+00
3.291848e+00	2.132818e-02	8.672166e-05
3.292352e+00	2.140409e-02	0.000000e+00
3.298936e+00	2.149409e-02	0.000000e+00
3.305534e+00	2.144639e-02	0.000000e+00
3.312145e+00	2.142353e-02	0.000000e+00
3.315989e+00	2.142655e-02	8.873627e-05
3.318770e+00	2.147290e-02	0.000000e+00
3.325407e+00	2.140521e-02	0.000000e+00
3.332058e+00	2.136498e-02	0.000000e+00
3.338722e+00	2.143048e-02	0.000000e+00
3.339958e+00	2.136668e-02	9.003231e-05
3.345399e+00	2.146379e-02	0.000000e+00
3.352090e+00	2.142687e-02	0.000000e+00
3.358794e+00	2.141682e-02	0.000000e+00
3.363757e+00	2.158284e-02	9.248546e-05
3.365512e+00	2.137586e-02	0.000000e+00
3.372243e+00	2.139313e-02	0.000000e+00
3.378988e+00	2.142656e-02	0.000000e+00
3.385745e+00	2.143237e-02	0.000000e+00
3.387390e+00	2.152769e-02	9.213551e-05
3.392517e+00	2.137743e-02	0.000000e+00
3.399302e+00	2.143277e-02	0.000000e+00
3.406101e+00	2.145342e-02	0.000000e+00
3.410861e+00	2.140809e-02	9.464393e-05
3.412913e+00	2.137639e-02	0.000000e+00
3.419739e+00	2.142582e-02	0.000000e+00
3.426578e+00	2.136974e-02	0.000000e+00
3.433431e+00	2.139364e-02	0.000000e+00
3.434171e+00	2.149093e-02	9.543886e-05
3.440298e+00	2.139772e-02	0.000000e+00
3.447179e+00	2.135745e-02	0.000000e+00
3.454073e+00	2.136645e-02	0.000000e+00
3.457324e+00	2.138894e-02	9.535127e-05
3.460981e+00	2.137456e-02	0.000000e+00
3.467903e+00	2.133745e-02	0.000000e+00
3.474839e+00	2.139140e-02	0.000000e+00
3.480324e+00	2.148410e-02	9.819015e-05
3.481789e+00	2.135244e-02	0.000000e+00
3.488752e+00	2.137095e-02	0.000000e+00
3.495730e+00	2.139387e-02	0.000000e+00
3.502721e+00	2.130300e-02	0.000000e+00
3.503171e+00	2.134812e-02	9.807497e-05
3.509727e+00	2.134981e-02	0.000000e+00
3.516746e+00	2.136279e-02	0.000000e+00
3.523780e+00	2.131862e-02	0.000000e+00
3.525870e+00	2.146552e-02	9.996750e-05
3.530827e+00	2.132941e-02	0.000000e+00
3.537889e+00	2.131283e-02	0.000000e+00
3.544965e+00	2.139658e-02	0.000000e+00
3.548422e+00	2.137214e-02	1.007176e-04
3.552055e+00	2.127895e-02	0.000000e+00
3.559159e+00	2.131584e-02	0.000000e+00
3.560000e+00	2.107737e-02	1.761400e-04
3.566277e+00	2.128579e-02	0.000000e+00
3.570831e+00	2.141103e-02	1.025091e-04
3.573410e+00	2.131281e-02	0.000000e+00
3.580556e+00	2.129291e-02	0.000000e+00
3.587717e+00	2.128453e-02	0.000000e+00
3.593098e+00	2.159050e-02	1.036661e-04
3.594893e+00	2.129380e-02	0.000000e+00
3.602083e+00	2.128693e-02	0.000000e+00
3.609287e+00	2.126863e-02	0.000000e+00
3.615227e+00	2.127239e-02	1.047606e-04
3.616505e+00	2.128809e-02	0.000000e+00
3.623738e+00	2.127925e-02	0.000000e+00
3.630986e+00	2.126817e-02	0.000000e+00
3.637218e+00	2.149285e-02	1.061202e-04
3.638248e+00	2.127518e-02	0.000000e+00
3.645524e+00	2.124169e-02	0.000000e+00
3.652815e+00	2.125976e-02	0.000000e+00
3.659076e+00	2.136001e-02	1.067340e-04
3.660121e+00	2.126706e-02	0.000000e+00
3.667441e+00	2.125741e-02	0.000000e+00
3.674776e+00	2.125406e-02	0.000000e+00
3.680800e+00	2.151795e-02	1.124340e-04
3.682126e+00	2.126307e-02	0.000000e+00
3.689490e+00	2.124039e-02	0.000000e+00
3.696869e+00	2.124575e-02	0.000000e+00
3.702395e+00	2.115105e-02	1.122313e-04
3.704263e+00	2.124401e-02	0.000000e+00
3.711671e+00	2.124859e-02	0.000000e+00
3.719095e+00	2.122371e-02	0.000000e+00
3.723863e+00	2.130140e-02	1.127427e-04
3.726533e+00	2.123873e-02	0.000000e+00
3.733986e+00	2.125347e-02	0.000000e+00
3.741454e+00	2.123099e-02	0.000000e+00
3.745204e+00	2.132395e-02	1.136002e-04
3.748937e+00	2.124027e-02	0.000000e+00
3.756435e+00	2.123247e-02	0.000000e+00
3.763947e+00	2.124413e-02	0.000000e+00
3.766421e+00	2.131256e-02	1.165020e-04
3.771475e+00	2.121340e-02	0.000000e+00
3.779018e+00	2.119937e-02	0.000000e+00
3.786576e+00	2.123534e-02	0.000000e+00
3.787516e+00	2.103889e-02	1.160684e-04
3.794149e+00	2.122518e-02	0.000000e+00
3.801738e+00	2.121925e-02	0.000000e+00
3.808491e+00	2.142178e-02	1.178479e-04
3.809341e+00	2.122959e-02	0.000000e+00
3.816960e+00	2.119526e-02	0.000000e+00
3.824594e+00	2.122306e-02	0.000000e+00
3.829349e+00	2.132023e-02	1.221249e-04
3.832243e+00	2.122070e-02	0.000000e+00
3.839908e+00	2.120994e-02	0.000000e+00
3.847587e+00	2.118022e-02	0.000000e+00
3.850089e+00	2.126294e-02	1.222854e-04
3.855283e+00	2.119409e-02	0.000000e+00
3.862993e+00	2.118067e-02	0.000000e+00
3.870714e+00	2.121896e-02	1.246928e-04
3.870719e+00	2.119376e-02	0.000000e+00
3.878460e+00	2.117203e-02	0.000000e+00
3.886217e+00	2.119350e-02	0.000000e+00
3.891226e+00	2.118125e-02	1.250871e-04
3.893990e+00	2.120006e-02	0.000000e+00
3.901778e+00	2.118389e-02	0.000000e+00
3.909581e+00	2.119699e-02	0.000000e+00
3.911628e+00	2.117965e-02	1.281309e-04
3.917401e+00	2.118281e-02	0.000000e+00
3.925235e+00	2.117258e-02	0.000000e+00
3.931919e+00	2.131345e-02	1.295884e-04
3.933086e+00	2.118037e-02	0.000000e+00
3.940952e+00	2.119253e-02	0.000000e+00
3.948834e+00	2.126616e-02	0.000000e+00
3.952102e+00	2.123830e-02	1.339389e-04
3.956732e+00	2.130985e-02	0.000000e+00
3.964645e+00	2.140106e-02	0.000000e+00
3.972179e+00	2.131977e-02	1.310529e-04
3.972574e+00	2.143503e-02	0.000000e+00
3.980519e+00	2.147971e-02	0.000000e+00
3.988481e+00	2.144799e-02	0.000000e+00
3.992150e+00	2.153363e-02	1.320390e-04
3.996457e+00	2.139071e-02	0.000000e+00
4.004450e+00	2.151578e-02	0.000000e+00
4.012018e+00	2.165068e-02	1.358954e-04
4.012459e+00	2.147016e-02	0.000000e+00
4.020484e+00	2.148999e-02	0.000000e+00
4.028525e+00	2.152222e-02	0.000000e+00
4.031784e+00	2.164368e-02	1.360468e-04
4.036582e+00	2.144908e-02	0.000000e+00
4.044655e+00	2.150570e-02	0.000000e+00
4.051449e+00	2.160133e-02	1.357557e-04
4.052745e+00	2.149548e-02	0.000000e+00
4.060850e+00	2.153065e-02	0.000000e+00
4.068972e+00	2.146272e-02	0.000000e+00
4.071015e+00	2.138691e-02	1.380161e-04
4.077110e+00	2.149568e-02	0.000000e+00
4.085264e+00	2.149905e-02	0.000000e+00
4.090483e+00	2.143083e-02	1.412608e-04
4.093435e+00	2.144062e-02	0.000000e+00
4.101621e+00	2.145072e-02	0.000000e+00
4.109825e+00	2.141921e-02	0.000000e+00
4.109854e+00	2.106130e-02	1.457226e-04
4.118044e+00	2.141323e-02	0.000000e+00
4.126280e+00	2.140113e-02	0.000000e+00
4.129129e+00	2.126309e-02	1.435724e-04
4.134533e+00	2.138421e-02	0.000000e+00
4.142802e+00	2.134872e-02	0.000000e+00
4.148310e+00	2.135408e-02	1.440716e-04
4.151088e+00	2.132588e-02	0.000000e+00
4.159390e+00	2.140699e-02	0.000000e+00
4.167399e+00	2.161879e-02	1.457227e-04
4.167709e+00	2.138485e-02	0.000000e+00
4.176044e+00	2.148567e-02	0.000000e+00
4.184396e+00	2.150721e-02	0.000000e+00
4.186396e+00	2.151321e-02	1.467138e-04
4.192765e+00	2.156394e-02	0.000000e+00
4.201150e+00	2.164643e-02	0.000000e+00
4.205302e+00	2.176508e-02	1.505776e-04
4.209553e+00	2.176485e-02	0.000000e+00
4.217972e+00	2.192759e-02	0.000000e+00
4.224120e+00	2.208194e-02	1.503513e-04
4.226408e+00	2.196635e-02	0.000000e+00
4.234861e+00	2.207911e-02	0.000000e+00
4.242848e+00	2.215848e-02	1.518180e-04
4.243330e+00	2.222528e-02	0.000000e+00
4.251817e+00	2.231264e-02	0.000000e+00
4.260321e+00	2.237299e-02	0.000000e+00
4.261490e+00	2.260652e-02	1.535384e-04
4.268841e+00	2.248378e-02	0.000000e+00
4.277379e+00	2.250584e-02	0.000000e+00
4.280046e+00	2.272189e-02	1.545699e-04
4.285934e+00	2.259134e-02	0.000000e+00
4.294506e+00	2.261238e-02	0.000000e+00
4.298516e+00	2.271328e-02	1.562246e-04
4.303095e+00	2.276945e-02	0.000000e+00
4.311701e+00	2.273116e-02	0.000000e+00
4.316903e+00	2.278516e-02	1.592792e-04
4.320324e+00	2.272822e-02	0.000000e+00
4.328965e+00	2.279892e-02	0.000000e+00
4.335208e+00	2.277344e-02	1.602395e-04
4.337623e+00	2.274434e-02	0.000000e+00
4.346298e+00	2.282620e-02	0.000000e+00
4.353430e+00	2.299479e-02	1.642042e-04
4.354991e+00	2.279151e-02	0.000000e+00
4.363701e+00	2.275386e-02	0.000000e+00
4.371571e+00	2.288750e-02	1.681702e-04
4.372428e+00	2.278699e-02	0.000000e+00
4.381173e+00	2.280382e-02	0.000000e+00
4.389633e+00	2.290527e-02	1.690280e-04
4.389935e+00	2.272516e-02	0.000000e+00
4.398715e+00	2.277363e-02	0.000000e+00
4.407512e+00	2.273689e-02	0.000000e+00
4.407615e+00	2.290570e-02	1.726441e-04
4.416328e+00	2.268893e-02	0.000000e+00
4.425160e+00	2.267124e-02	0.000000e+00
4.425519e+00	2.297067e-02	1.731313e-04
4.434010e+00	2.263014e-02	0.000000e+00
4.442878e+00	2.259733e-02	0.000000e+00
4.443347e+00	2.262499e-02	1.752408e-04
4.451764e+00	2.257294e-02	0.000000e+00
4.460668e+00	2.248829e-02	0.000000e+00
4.461098e+00	2.204081e-02	1.746766e-04
4.469589e+00	2.251815e-02	0.000000e+00
4.478528e+00	2.240634e-02	0.000000e+00
4.478774e+00	2.245570e-02	1.782772e-04
4.487485e+00	2.238911e-02	0.000000e+00
4.496375e+00	2.249621e-02	1.787341e-04
4.496460e+00	2.236284e-02	0.000000e+00
4.500000e+00	2.172042e-02	2.140200e-04
4.505453e+00	2.229358e-02	0.000000e+00
4.513903e+00	2.203094e-02	1.814124e-04
4.514464e+00	2.223673e-02	0.000000e+00
4.523493e+00	2.221135e-02	0.000000e+00
4.531357e+00	2.180858e-02	1.839192e-04
4.532540e+00	2.217504e-02	0.000000e+00
4.541605e+00	2.212176e-02	0.000000e+00
4.548740e+00	2.222566e-02	1.889229e-04
4.550688e+00	2.201103e-02	0.000000e+00
4.559790e+00	2.198524e-02	0.000000e+00
4.566051e+00	2.196574e-02	1.900202e-04
4.568909e+00	2.199998e-02	0.000000e+00
4.578047e+00	2.189471e-02	0.000000e+00
4.587203e+00	2.181945e-02	0.000000e+00
4.587592e+00	2.188597e-02	1.575191e-04
4.596378e+00	2.178928e-02	0.000000e+00
4.605570e+00	2.182483e-02	0.000000e+00
4.613298e+00	2.180173e-02	1.625513e-04
4.614782e+00	2.173362e-02	0.000000e+00
4.624011e+00	2.171738e-02	0.000000e+00
4.633259e+00	2.169428e-02	0.000000e+00
4.638849e+00	2.172502e-02	1.604104e-04
4.642526e+00	2.169605e-02	0.000000e+00
4.651811e+00	2.166606e-02	0.000000e+00
4.661114e+00	2.161301e-02	0.000000e+00
4.664250e+00	2.170110e-02	1.620021e-04
4.670437e+00	2.161997e-02	0.000000e+00
4.679777e+00	2.162362e-02	0.000000e+00
4.689137e+00	2.149233e-02	0.000000e+00
4.689501e+00	2.183099e-02	1.644426e-04
4.698515e+00	2.158903e-02	0.000000e+00
4.707912e+00	2.163538e-02	0.000000e+00
4.714606e+00	2.199221e-02	1.682559e-04
4.717328e+00	2.162099e-02	0.000000e+00
4.726763e+00	2.163831e-02	0.000000e+00
4.736216e+00	2.154755e-02	0.000000e+00
4.739566e+00	2.187311e-02	1.723360e-04
4.745689e+00	2.158149e-02	0.000000e+00
4.755180e+00	2.151069e-02	0.000000e+00
4.764384e+00	2.190059e-02	1.699275e-04
4.764690e+00	2.160790e-02	0.000000e+00
4.774220e+00	2.165359e-02	0.000000e+00
4.783768e+00	2.167037e-02	0.000000e+00
4.789063e+00	2.188483e-02	1.702489e-04
4.793336e+00	2.157941e-02	0.000000e+00
4.802922e+00	2.151370e-02	0.000000e+00
4.812528e+00	2.161611e-02	0.000000e+00
4.813603e+00	2.188432e-02	1.778048e-04
4.822153e+00	2.160835e-02	0.000000e+00
4.831798e+00	2.155766e-02	0.000000e+00
4.838007e+00	2.170417e-02	1.854192e-04
4.841461e+00	2.156689e-02	0.000000e+00
4.851144e+00	2.152151e-02	0.000000e+00
4.860846e+00	2.156136e-02	0.000000e+00
4.862278e+00	2.178112e-02	1.826535e-04
4.870568e+00	2.155590e-02	0.000000e+00
4.880309e+00	2.153351e-02	0.000000e+00
4.886417e+00	2.167356e-02	1.809505e-04
4.890070e+00	2.154978e-02	0.000000e+00
4.899850e+00	2.154734e-02	0.000000e+00
4.909650e+00	2.152078e-02	0.000000e+00
4.910426e+00	2.153560e-02	1.891765e-04
4.919469e+00	2.148309e-02	0.000000e+00
4.929308e+00	2.154755e-02	0.000000e+00
4.934307e+00	2.171138e-02	1.907842e-04
4.939167e+00	2.161160e-02	0.000000e+00
4.949045e+00	2.150931e-02	0.000000e+00
4.958061e+00	2.181672e-02	1.919651e-04
4.958943e+00	2.158576e-02	0.000000e+00
4.968861e+00	2.159804e-02	0.000000e+00
4.978799e+00	2.150931e-02	0.000000e+00
4.981691e+00	2.170019e-02	1.920798e-04
4.988756e+00	2.145225e-02	0.000000e+00
4.998734e+00	2.161329e-02	0.000000e+00
5.005198e+00	2.154274e-02	1.984565e-04
5.008731e+00	2.145421e-02	0.000000e+00
5.018749e+00	2.165705e-02	0.000000e+00
5.028786e+00	2.156475e-02	0.000000e+00
5.032470e+00	2.135742e-02	1.735675e-04
5.038844e+00	2.150006e-02	0.000000e+00
5.048921e+00	2.148612e-02	0.000000e+00
5.059019e+00	2.155865e-02	0.000000e+00
5.063439e+00	2.176323e-02	1.771803e-04
5.069137e+00	2.150878e-02	0.000000e+00
5.079276e+00	2.161910e-02	0.000000e+00
5.089434e+00	2.146779e-02	0.000000e+00
5.094201e+00	2.152065e-02	1.880071e-04
5.099613e+00	2.144381e-02	0.000000e+00
5.109812e+00	2.173006e-02	0.000000e+00
5.120032e+00	2.145972e-02	0.000000e+00
5.124758e+00	2.156219e-02	1.848489e-04
5.130272e+00	2.160923e-02	0.000000e+00
5.140532e+00	2.164820e-02	0.000000e+00
5.150814e+00	2.158363e-02	0.000000e+00
5.155114e+00	2.170278e-02	1.900259e-04
5.161115e+00	2.157311e-02	0.000000e+00
5.171437e+00	2.161650e-02	0.000000e+00
5.181780e+00	2.146949e-02	0.000000e+00
5.185273e+00	2.148350e-02	1.945398e-04
5.192144e+00	2.153751e-02	0.000000e+00
5.202528e+00	2.162867e-02	0.000000e+00
5.212933e+00	2.161177e-02	0.000000e+00
5.215237e+00	2.152052e-02	1.909611e-04
5.223359e+00	2.162958e-02	0.000000e+00
5.233806e+00	2.144850e-02	0.000000e+00
5.244273e+00	2.159535e-02	0.000000e+00
5.245011e+00	2.174615e-02	1.983442e-04
5.254762e+00	2.158482e-02	0.000000e+00
5.265271e+00	2.154246e-02	0.000000e+00
5.274598e+00	2.168441e-02	1.981638e-04
5.275802e+00	2.171181e-02	0.000000e+00
5.286354e+00	2.155221e-02	0.000000e+00
5.296926e+00	2.160707e-02	0.000000e+00
5.307520e+00	2.159450e-02	0.000000e+00
5.307662e+00	2.146958e-02	1.845100e-04
5.318135e+00	2.154965e-02	0.000000e+00
5.328771e+00	2.145842e-02	0.000000e+00
5.339429e+00	2.156069e-02	0.000000e+00
5.344132e+00	2.139915e-02	2.096310e-04
5.350108e+00	2.176254e-02	0.000000e+00
5.360808e+00	2.159742e-02	0.000000e+00
5.371530e+00	2.157705e-02	0.000000e+00
5.382273e+00	2.155580e-02	0.000000e+00
5.393037e+00	2.166661e-02	0.000000e+00
5.403823e+00	2.163376e-02	0.000000e+00
5.414631e+00	2.180347e-02	0.000000e+00
5.425460e+00	2.176747e-02	0.000000e+00
5.436311e+00	2.158101e-02	0.000000e+00
5.447184e+00	2.157540e-02	0.000000e+00
5.458078e+00	2.161603e-02	0.000000e+00
5.468994e+00	2.163445e-02	0.000000e+00
5.479932e+00	2.161794e-02	0.000000e+00
5.490892e+00	2.161581e-02	0.000000e+00
5.501874e+00	2.154132e-02	0.000000e+00
5.512878e+00	2.164579e-02	0.000000e+00
5.523904e+00	2.176242e-02	0.000000e+00
5.534951e+00	2.164339e-02	0.000000e+00
5.546021e+00	2.171701e-02	0.000000e+00
5.557113e+00	2.164793e-02	0.000000e+00
5.568227e+00	2.174120e-02	0.000000e+00
5.579364e+00	2.167803e-02	0.000000e+00
5.590523e+00	2.162270e-02	0.000000e+00
5.601704e+00	2.160521e-02	0.000000e+00
5.612907e+00	2.169817e-02	0.000000e+00
5.624133e+00	2.160749e-02	0.000000e+00
5.635381e+00	2.155550e-02	0.000000e+00
5.646652e+00	2.170075e-02	0.000000e+00
5.657945e+00	2.166309e-02	0.000000e+00
5.669261e+00	2.160964e-02	0.000000e+00
5.680600e+00	2.168017e-02	0.000000e+00
5.691961e+00	2.172384e-02	0.000000e+00
5.703345e+00	2.155275e-02	0.000000e+00
5.714751e+00	2.179245e-02	0.000000e+00
5.726181e+00	2.172293e-02	0.000000e+00
5.737633e+00	2.169942e-02	0.000000e+00
5.749109e+00	2.153372e-02	0.000000e+00
5.760607e+00	2.168413e-02	0.000000e+00
5.772128e+00	2.170059e-02	0.000000e+00
5.783672e+00	2.176004e-02	0.000000e+00
5.795240e+00	2.153924e-02	0.000000e+00
5.806830e+00	2.158727e-02	0.000000e+00
5.818444e+00	2.169801e-02	0.000000e+00
5.830081e+00	2.175688e-02	0.000000e+00
5.841741e+00	2.170324e-02	0.000000e+00
5.853424e+00	2.157857e-02	0.000000e+00
5.865131e+00	2.167145e-02	0.000000e+00
5.876861e+00	2.170534e-02	0.000000e+00
5.888615e+00	2.164063e-02	0.000000e+00
5.900392e+00	2.183003e-02	0.000000e+00
5.912193e+00	2.157126e-02	0.000000e+00
5.924018e+00	2.156466e-02	0.000000e+00
5.935866e+00	2.172224e-02	0.000000e+00
5.947737e+00	2.173800e-02	0.000000e+00
5.959633e+00	2.150419e-02	0.000000e+00
5.971552e+00	2.172254e-02	0.000000e+00
5.983495e+00	2.151685e-02	0.000000e+00
5.995462e+00	2.156718e-02	0.000000e+00
6.007453e+00	2.147854e-02	0.000000e+00
6.019468e+00	2.161922e-02	0.000000e+00
6.031507e+00	2.160736e-02	0.000000e+00
6.043570e+00	2.168148e-02	0.000000e+00
6.055657e+00	2.170610e-02	0.000000e+00
6.067768e+00	2.152755e-02	0.000000e+00
6.079904e+00	2.148308e-02	0.000000e+00
6.092064e+00	2.149607e-02	0.000000e+00
6.104248e+00	2.154836e-02	0.000000e+00
6.116456e+00	2.166237e-02	0.000000e+00
6.128689e+00	2.135921e-02	0.000000e+00
6.140947e+00	2.146204e-02	0.000000e+00
6.153229e+00	2.158790e-02	0.000000e+00
6.165535e+00	2.161143e-02	0.000000e+00
6.177866e+00	2.147179e-02	0.000000e+00
6.190222e+00	2.146451e-02	0.000000e+00
6.202602e+00	2.146160e-02	0.000000e+00
6.215007e+00	2.146219e-02	0.000000e+00
6.227437e+00	2.143945e-02	0.000000e+00
6.239892e+00	2.158967e-02	0.000000e+00
6.252372e+00	2.140730e-02	0.000000e+00
6.264877e+00	2.150830e-02	0.000000e+00
6.277407e+00	2.147747e-02	0.000000e+00
6.289961e+00	2.143630e-02	0.000000e+00
6.302541e+00	2.140406e-02	0.000000e+00
6.315146e+00	2.150769e-02	0.000000e+00
6.327777e+00	2.138700e-02	0.000000e+00
6.340432e+00	2.155505e-02	0.000000e+00
6.353113e+00	2.149132e-02	0.000000e+00
6.365819e+00	2.138925e-02	0.000000e+00
6.378551e+00	2.146194e-02	0.000000e+00
6.391308e+00	2.151827e-02	0.000000e+00
6.404091e+00	2.152211e-02	0.000000e+00
6.416899e+00	2.174113e-02	0.000000e+00
6.429733e+00	2.157151e-02	0.000000e+00
6.442592e+00	2.144581e-02	0.000000e+00
6.455477e+00	2.160154e-02	0.000000e+00
6.468388e+00	2.165844e-02	0.000000e+00
6.481325e+00	2.183677e-02	0.000000e+00
6.494288e+00	2.170292e-02	0.000000e+00
6.507276e+00	2.167441e-02	0.000000e+00
6.520291e+00	2.171714e-02	0.000000e+00
6.533331e+00	2.167704e-02	0.000000e+00
6.546398e+00	2.169997e-02	0.000000e+00
6.559491e+00	2.176939e-02	0.000000e+00
6.572610e+00	2.188107e-02	0.000000e+00
6.585755e+00	2.167343e-02	0.000000e+00
6.598927e+00	2.198790e-02	0.000000e+00
6.612124e+00	2.175404e-02	0.000000e+00
6.625349e+00	2.212711e-02	0.000000e+00
6.638599e+00	2.195554e-02	0.000000e+00
6.651877e+00	2.175352e-02	0.000000e+00
6.665180e+00	2.176461e-02	0.000000e+00
6.678511e+00	2.180066e-02	0.000000e+00
6.691868e+00	2.183557e-02	0.000000e+00
6.705251e+00	2.164226e-02	0.000000e+00
6.718662e+00	2.182460e-02	0.000000e+00
6.732099e+00	2.164667e-02	0.000000e+00
6.745564e+00	2.172399e-02	0.000000e+00
6.759055e+00	2.160797e-02	0.000000e+00
6.772573e+00	2.177636e-02	0.000000e+00
6.786118e+00	2.176413e-02	0.000000e+00
6.799690e+00	2.170841e-02	0.000000e+00
6.813290e+00	2.183452e-02	0.000000e+00
6.826916e+00	2.178405e-02	0.000000e+00
6.840570e+00	2.178996e-02	0.000000e+00
6.854251e+00	2.181469e-02	0.000000e+00
6.867960e+00	2.180448e-02	0.000000e+00
6.881695e+00	2.178351e-02	0.000000e+00
6.895459e+00	2.156530e-02	0.000000e+00
6.909250e+00	2.164458e-02	0.000000e+00
6.923068e+00	2.168047e-02	0.000000e+00
6.936914e+00	2.166840e-02	0.000000e+00
6.950788e+00	2.161021e-02	0.000000e+00
6.964690e+00	2.179913e-02	0.000000e+00
6.978619e+00	2.155684e-02	0.000000e+00
6.992576e+00	2.152828e-02	0.000000e+00
7.006562e+00	2.170130e-02	0.000000e+00
7.020575e+00	2.176602e-02	0.000000e+00
7.034616e+00	2.155909e-02	0.000000e+00
7.048685e+00	2.185013e-02	0.000000e+00
7.062782e+00	2.168312e-02	0.000000e+00
7.076908e+00	2.182877e-02	0.000000e+00
7.091062e+00	2.188171e-02	0.000000e+00
7.105244e+00	2.199712e-02	0.000000e+00
7.119454e+00	2.209297e-02	0.000000e+00
7.133693e+00	2.206174e-02	0.000000e+00
7.147961e+00	2.216880e-02	0.000000e+00
7.162257e+00	2.219031e-02	0.000000e+00
7.176581e+00	2.232749e-02	0.000000e+00
7.190934e+00	2.230686e-02	0.000000e+00
7.205316e+00	2.246552e-02	0.000000e+00
7.219727e+00	2.243391e-02	0.000000e+00
7.234166e+00	2.251718e-02	0.000000e+00
7.248635e+00	2.254514e-02	0.000000e+00
7.263132e+00	2.256193e-02	0.000000e+00
7.277658e+00	2.256797e-02	0.000000e+00
7.292214e+00	2.258432e-02	0.000000e+00
7.306798e+00	2.254303e-02	0.000000e+00
7.321412e+00	2.251993e-02	0.000000e+00
7.336054e+00	2.257353e-02	0.000000e+00
7.350726e+00	2.256986e-02	0.000000e+00
7.365428e+00	2.258324e-02	0.000000e+00
7.380159e+00	2.257239e-02	0.000000e+00
